question_id,question_group_id,narrative_id,target_slot,language,question_text,template_id,question_type,priority,reason,sensitivity,skippable,prerequisite_slot,expected_answer_type,allowed_answer_values,followup_condition,gold_rank,already_asked,human_relevance_score,language_reviewer_id,legal_reviewer_id
Q002672_hi,QG000891,NAR000284_EN,opposing_party_identity,hi,"Illegal property possession Shop par 15:33 ke aas-paas ke sandarbh mein, Is vivad mein saamne wali party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV268
Q002673_hiLatn,QG000891,NAR000284_EN,opposing_party_identity,hi-Latn,"Illegal property possession Shop par 15:33 ke aas-paas ke context mein, Is dispute mein opposite party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV268
Q002674_en,QG000892,NAR000284_EN,current_possession,en,"For the illegal property possession at Shop around 15:33, who currently has possession or access to the property?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV268
Q002675_hi,QG000892,NAR000284_EN,current_possession,hi,"Illegal property possession Shop par 15:33 ke aas-paas ke sandarbh mein, Property par abhi kabza ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV268
Q002676_hiLatn,QG000892,NAR000284_EN,current_possession,hi-Latn,"Illegal property possession Shop par 15:33 ke aas-paas ke context mein, Property ka current possession ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV268
Q002677_en,QG000893,NAR000285_EN,bank_or_wallet,en,"For the loan approval scam at Mobile app around 02:11, which bank, wallet, card, account, or platform is involved?",TPL_BANK_OR_WALLET,open_text,2,Needed for freeze/dispute process.,highly sensitive,True,NONE,text,NONE,if_known_ask_notification_status,2,False,4,LANG_REV_EN_001,REV496
Q002678_hi,QG000893,NAR000285_EN,bank_or_wallet,hi,"Loan approval scam Mobile app par 02:11 ke aas-paas ke sandarbh mein, Kaunsa bank, wallet, card, account ya platform shamil hai?",TPL_BANK_OR_WALLET,open_text,2,Needed for freeze/dispute process.,highly sensitive,True,NONE,text,NONE,if_known_ask_notification_status,2,False,4,LANG_REV_HI_001,REV496
Q002679_hiLatn,QG000893,NAR000285_EN,bank_or_wallet,hi-Latn,"Loan approval scam Mobile app par 02:11 ke aas-paas ke context mein, Kaunsa bank, wallet, card, account ya platform involved hai?",TPL_BANK_OR_WALLET,open_text,2,Needed for freeze/dispute process.,highly sensitive,True,NONE,text,NONE,if_known_ask_notification_status,2,False,4,LANG_REV_HI_001,REV496
Q002680_en,QG000894,NAR000285_EN,transaction_identifier,en,"For the loan approval scam at Mobile app around 02:11, do you have a transaction ID, UTR, cheque number, claim number, or reference number?",TPL_TRANSACTION_IDENTIFIER,open_text,3,Supports traceability.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV496
Q002681_hi,QG000894,NAR000285_EN,transaction_identifier,hi,"Loan approval scam Mobile app par 02:11 ke aas-paas ke sandarbh mein, Kya aapke paas transaction ID, UTR, cheque number, claim number ya reference number hai?",TPL_TRANSACTION_IDENTIFIER,open_text,3,Supports traceability.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV496
Q002682_hiLatn,QG000894,NAR000285_EN,transaction_identifier,hi-Latn,"Loan approval scam Mobile app par 02:11 ke aas-paas ke context mein, Kya transaction ID, UTR, cheque number, claim number ya reference number hai?",TPL_TRANSACTION_IDENTIFIER,open_text,3,Supports traceability.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV496
Q002683_en,QG000895,NAR000285_EN,documents_or_audit_trail,en,"For the loan approval scam at Mobile app around 02:11, what documents, records, audit trail, or logs are available?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV496
Q002684_hi,QG000895,NAR000285_EN,documents_or_audit_trail,hi,"Loan approval scam Mobile app par 02:11 ke aas-paas ke sandarbh mein, Kaunse dastavej, records, audit trail ya logs uplabdh hain?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV496
Q002685_hiLatn,QG000895,NAR000285_EN,documents_or_audit_trail,hi-Latn,"Loan approval scam Mobile app par 02:11 ke aas-paas ke context mein, Kaunse documents, records, audit trail ya logs available hain?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV496
Q002686_en,QG000896,NAR000285_EN,institution_notified,en,"For the loan approval scam at Mobile app around 02:11, have you notified the bank, platform, employer, insurer, or other institution?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_EN_001,REV496
Q002687_hi,QG000896,NAR000285_EN,institution_notified,hi,"Loan approval scam Mobile app par 02:11 ke aas-paas ke sandarbh mein, Kya aapne bank, platform, employer, insurer ya kisi sanstha ko suchit kiya hai?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_HI_001,REV496
Q002688_hiLatn,QG000896,NAR000285_EN,institution_notified,hi-Latn,"Loan approval scam Mobile app par 02:11 ke aas-paas ke context mein, Kya bank/platform/employer/insurer ya institution ko notify kiya hai?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_HI_001,REV496
Q002689_en,QG000897,NAR000286_EN,property_type,en,"For the land encroachment at House around 17:05, what property is involved, and what type of property is it?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_EN_001,REV454
Q002690_hi,QG000897,NAR000286_EN,property_type,hi,"Land encroachment House par 17:05 ke aas-paas ke sandarbh mein, Kaunsi sampatti judi hai, aur woh kis prakar ki hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV454
Q002691_hiLatn,QG000897,NAR000286_EN,property_type,hi-Latn,"Land encroachment House par 17:05 ke aas-paas ke context mein, Kaunsi property involved hai, aur uska type kya hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV454
Q002692_en,QG000898,NAR000286_EN,ownership_documents,en,"For the land encroachment at House around 17:05, what ownership, tenancy, inheritance, or title documents do you have?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_EN_001,REV454
Q002693_hi,QG000898,NAR000286_EN,ownership_documents,hi,"Land encroachment House par 17:05 ke aas-paas ke sandarbh mein, Aapke paas kaunse ownership, kirayedari, virasat ya title dastavej hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV454
Q002694_hiLatn,QG000898,NAR000286_EN,ownership_documents,hi-Latn,"Land encroachment House par 17:05 ke aas-paas ke context mein, Aapke paas kaunse ownership/tenancy/inheritance/title documents hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV454
Q002695_en,QG000899,NAR000286_EN,damage_or_alteration,en,"For the land encroachment at House around 17:05, was there any construction, damage, boundary change, lock change, or alteration?",TPL_DAMAGE_OR_ALTERATION,open_text,2,Shows urgency and relief sought.,normal,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV454
Q002696_hi,QG000899,NAR000286_EN,damage_or_alteration,hi,"Land encroachment House par 17:05 ke aas-paas ke sandarbh mein, Kya koi construction, damage, boundary change, lock change ya alteration hua?",TPL_DAMAGE_OR_ALTERATION,open_text,2,Shows urgency and relief sought.,normal,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV454
Q002697_hiLatn,QG000899,NAR000286_EN,damage_or_alteration,hi-Latn,"Land encroachment House par 17:05 ke aas-paas ke context mein, Kya construction, damage, boundary change, lock change ya alteration hua?",TPL_DAMAGE_OR_ALTERATION,open_text,2,Shows urgency and relief sought.,normal,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV454
Q002698_en,QG000900,NAR000286_EN,current_possession,en,"For the land encroachment at House around 17:05, who currently has possession or access to the property?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV454
Q002699_hi,QG000900,NAR000286_EN,current_possession,hi,"Land encroachment House par 17:05 ke aas-paas ke sandarbh mein, Property par abhi kabza ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV454
Q002700_hiLatn,QG000900,NAR000286_EN,current_possession,hi-Latn,"Land encroachment House par 17:05 ke aas-paas ke context mein, Property ka current possession ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV454
Q002701_en,QG000901,NAR000287_EN,case_or_order_status,en,"For the restitution of conjugal rights at House around 18:15, is there any existing court order, agreement, mediation, or case?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV767
Q002702_hi,QG000901,NAR000287_EN,case_or_order_status,hi,"Restitution of conjugal rights House par 18:15 ke aas-paas ke sandarbh mein, Kya koi existing court order, agreement, mediation ya case hai?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV767
Q002703_hiLatn,QG000901,NAR000287_EN,case_or_order_status,hi-Latn,"Restitution of conjugal rights House par 18:15 ke aas-paas ke context mein, Kya koi existing court order, agreement, mediation ya case hai?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV767
Q002704_en,QG000902,NAR000287_EN,financial_support_issue,en,"For the restitution of conjugal rights at House around 18:15, what maintenance, alimony, or financial support issue is involved?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV767
Q002705_hi,QG000902,NAR000287_EN,financial_support_issue,hi,"Restitution of conjugal rights House par 18:15 ke aas-paas ke sandarbh mein, Maintenance, alimony ya financial support ka kya issue hai?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV767
Q002706_hiLatn,QG000902,NAR000287_EN,financial_support_issue,hi-Latn,"Restitution of conjugal rights House par 18:15 ke aas-paas ke context mein, Maintenance/alimony/financial support ka kya issue hai?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV767
Q002707_en,QG000903,NAR000287_EN,urgent_motion_needed,en,"For the restitution of conjugal rights at House around 18:15, do you need urgent interim relief or an urgent court filing?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_EN_001,REV767
Q002708_hi,QG000903,NAR000287_EN,urgent_motion_needed,hi,"Restitution of conjugal rights House par 18:15 ke aas-paas ke sandarbh mein, Kya aapko urgent interim relief ya urgent court filing chahiye?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_HI_001,REV767
Q002709_hiLatn,QG000903,NAR000287_EN,urgent_motion_needed,hi-Latn,"Restitution of conjugal rights House par 18:15 ke aas-paas ke context mein, Kya urgent interim relief ya court filing chahiye?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_HI_001,REV767
Q002710_en,QG000904,NAR000287_EN,violence_or_safety_concern,en,"For the restitution of conjugal rights at House around 18:15, is there any violence, threat, stalking, or safety concern?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_EN_001,REV767
Q002711_hi,QG000904,NAR000287_EN,violence_or_safety_concern,hi,"Restitution of conjugal rights House par 18:15 ke aas-paas ke sandarbh mein, Kya koi hinsa, dhamki, stalking ya safety concern hai?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_HI_001,REV767
Q002712_hiLatn,QG000904,NAR000287_EN,violence_or_safety_concern,hi-Latn,"Restitution of conjugal rights House par 18:15 ke aas-paas ke context mein, Kya violence, threat, stalking ya safety concern hai?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_HI_001,REV767
Q002713_en,QG000905,NAR000287_EN,supporting_documents,en,"For the restitution of conjugal rights at House around 18:15, what supporting documents or records can you share safely?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV767
Q002714_hi,QG000905,NAR000287_EN,supporting_documents,hi,"Restitution of conjugal rights House par 18:15 ke aas-paas ke sandarbh mein, Aap kaunse sahayak dastavej ya records surakshit roop se share kar sakte hain?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV767
Q002715_hiLatn,QG000905,NAR000287_EN,supporting_documents,hi-Latn,"Restitution of conjugal rights House par 18:15 ke aas-paas ke context mein, Kaunse supporting documents ya records safely share kar sakte ho?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV767
Q002716_en,QG000906,NAR000288_EN,relationship_to_offender,en,"For the emotional and verbal abuse at House around 03:01, what is your relationship with the person causing harm?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_EN_001,REV175
Q002717_hi,QG000906,NAR000288_EN,relationship_to_offender,hi,"Emotional and verbal abuse House par 03:01 ke aas-paas ke sandarbh mein, Haani pahunchane wale vyakti se aapka kya sambandh hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV175
Q002718_hiLatn,QG000906,NAR000288_EN,relationship_to_offender,hi-Latn,"Emotional and verbal abuse House par 03:01 ke aas-paas ke context mein, Harm karne wale person se aapka relation kya hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV175
Q002719_en,QG000907,NAR000288_EN,current_shelter_safety,en,"For the emotional and verbal abuse at House around 03:01, are you safe where you are staying right now?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_EN_001,REV175
Q002720_hi,QG000907,NAR000288_EN,current_shelter_safety,hi,"Emotional and verbal abuse House par 03:01 ke aas-paas ke sandarbh mein, Jahan aap abhi reh rahe hain, kya wahan aap surakshit hain?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV175
Q002721_hiLatn,QG000907,NAR000288_EN,current_shelter_safety,hi-Latn,"Emotional and verbal abuse House par 03:01 ke aas-paas ke context mein, Jahan abhi reh rahe ho, kya wahan safe ho?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV175
Q002722_en,QG000908,NAR000288_EN,children_or_dependents,en,"For the emotional and verbal abuse at House around 03:01, are any children, elders, or dependents affected?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_EN_001,REV175
Q002723_hi,QG000908,NAR000288_EN,children_or_dependents,hi,"Emotional and verbal abuse House par 03:01 ke aas-paas ke sandarbh mein, Kya koi bachche, buzurg ya dependents prabhavit hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV175
Q002724_hiLatn,QG000908,NAR000288_EN,children_or_dependents,hi-Latn,"Emotional and verbal abuse House par 03:01 ke aas-paas ke context mein, Kya children, elders ya dependents affected hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV175
Q002725_en,QG000909,NAR000288_EN,injury_or_medical_need,en,"For the emotional and verbal abuse at House around 03:01, do you need medical help or have any injuries to document?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV175
Q002726_hi,QG000909,NAR000288_EN,injury_or_medical_need,hi,"Emotional and verbal abuse House par 03:01 ke aas-paas ke sandarbh mein, Kya aapko medical help chahiye ya koi chot document karni hai?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV175
Q002727_hiLatn,QG000909,NAR000288_EN,injury_or_medical_need,hi-Latn,"Emotional and verbal abuse House par 03:01 ke aas-paas ke context mein, Kya medical help chahiye ya injuries document karni hain?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV175
Q002728_en,QG000910,NAR000288_EN,evidence_available,en,"For the emotional and verbal abuse at House around 03:01, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV175
Q002729_hi,QG000910,NAR000288_EN,evidence_available,hi,"Emotional and verbal abuse House par 03:01 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV175
Q002730_hiLatn,QG000910,NAR000288_EN,evidence_available,hi-Latn,"Emotional and verbal abuse House par 03:01 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV175
Q002731_en,QG000911,NAR000289_EN,threat_or_attack_description,en,"For the verbal intimidation at Shop around 10:03, what exactly was said or done to threaten or attack you?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_EN_001,REV517
Q002732_hi,QG000911,NAR000289_EN,threat_or_attack_description,hi,"Verbal intimidation Shop par 10:03 ke aas-paas ke sandarbh mein, Aapko dhamkane ya attack karne ke liye theek kya kaha ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV517
Q002733_hiLatn,QG000911,NAR000289_EN,threat_or_attack_description,hi-Latn,"Verbal intimidation Shop par 10:03 ke aas-paas ke context mein, Threat ya attack mein exactly kya bola ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV517
Q002734_en,QG000912,NAR000289_EN,injury_details,en,"For the verbal intimidation at Shop around 10:03, was anyone injured, and what injuries were caused?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV517
Q002735_hi,QG000912,NAR000289_EN,injury_details,hi,"Verbal intimidation Shop par 10:03 ke aas-paas ke sandarbh mein, Kya koi ghayal hua, aur kaunsi chot lagi?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV517
Q002736_hiLatn,QG000912,NAR000289_EN,injury_details,hi-Latn,"Verbal intimidation Shop par 10:03 ke aas-paas ke context mein, Kya koi injured hua, aur kya injuries hain?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV517
Q002737_en,QG000913,NAR000289_EN,alleged_offender_identity,en,"For the verbal intimidation at Shop around 10:03, do you know who the alleged offender is or how to identify them?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV517
Q002738_hi,QG000913,NAR000289_EN,alleged_offender_identity,hi,"Verbal intimidation Shop par 10:03 ke aas-paas ke sandarbh mein, Kya aapko aaropit vyakti ki pehchan pata hai?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV517
Q002739_hiLatn,QG000913,NAR000289_EN,alleged_offender_identity,hi-Latn,"Verbal intimidation Shop par 10:03 ke aas-paas ke context mein, Kya aap alleged offender ko identify kar sakte ho?",TPL_ALLEGED_OFFENDER_IDENTITY,open_text,2,Supports protective action and complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV517
Q002740_en,QG000914,NAR000289_EN,safe_place_available,en,"For the verbal intimidation at Shop around 10:03, are you currently in a safe place?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_EN_001,REV517
Q002741_hi,QG000914,NAR000289_EN,safe_place_available,hi,"Verbal intimidation Shop par 10:03 ke aas-paas ke sandarbh mein, Kya aap abhi surakshit jagah par hain?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV517
Q002742_hiLatn,QG000914,NAR000289_EN,safe_place_available,hi-Latn,"Verbal intimidation Shop par 10:03 ke aas-paas ke context mein, Kya aap abhi safe place par ho?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV517
Q002743_en,QG000915,NAR000289_EN,medical_help_status,en,"For the verbal intimidation at Shop around 10:03, have you received or requested medical help?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_EN_001,REV517
Q002744_hi,QG000915,NAR000289_EN,medical_help_status,hi,"Verbal intimidation Shop par 10:03 ke aas-paas ke sandarbh mein, Kya aapne medical help li ya maangi hai?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV517
Q002745_hiLatn,QG000915,NAR000289_EN,medical_help_status,hi-Latn,"Verbal intimidation Shop par 10:03 ke aas-paas ke context mein, Kya aapne medical help li ya request ki?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV517
Q002746_en,QG000916,NAR000290_EN,property_type,en,"For the land encroachment at House around 04:58, what property is involved, and what type of property is it?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_EN_001,REV943
Q002747_hi,QG000916,NAR000290_EN,property_type,hi,"Land encroachment House par 04:58 ke aas-paas ke sandarbh mein, Kaunsi sampatti judi hai, aur woh kis prakar ki hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV943
Q002748_hiLatn,QG000916,NAR000290_EN,property_type,hi-Latn,"Land encroachment House par 04:58 ke aas-paas ke context mein, Kaunsi property involved hai, aur uska type kya hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV943
Q002749_en,QG000917,NAR000290_EN,ownership_documents,en,"For the land encroachment at House around 04:58, what ownership, tenancy, inheritance, or title documents do you have?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_EN_001,REV943
Q002750_hi,QG000917,NAR000290_EN,ownership_documents,hi,"Land encroachment House par 04:58 ke aas-paas ke sandarbh mein, Aapke paas kaunse ownership, kirayedari, virasat ya title dastavej hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV943
