query_id,query_group_id,language,script,code_mix_type,query_text_original,query_text_normalised,user_intent,legal_domain,issue_labels,urgency_class,current_danger,jurisdiction_required,jurisdiction_available,missing_information,escalation_required,answerable_from_corpus,gold_followup_question_ids,gold_passage_ids,safe_answer_text,disclaimer_required,answer_confidence_label,split
QLQ000284_hi,QLG000095,hi,Devanagari,None,Kripya clear next step batayein: Cyber fraud victim ko legal aid mil sakti hai kya?,kripya clear next step batayein: cyber fraud victim ko legal aid mil sakti hai kya?,ask_eligibility,Legal aid,cyber_fraud;legal_aid,normal,False,True,True,"loss amount, district, eligibility category",False,True,FQ_QUICK_095,LP_FREE_LEGAL_SERVICES_001,"Sadharan margdarshan: Legal aid may be possible depending on eligibility and case needs. For urgent financial fraud, first notify the bank/payment platform and cyber reporting channel. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000285_hiLatn,QLG000095,hi-Latn,mixed,Hinglish,Please clear next step batao: Cyber fraud victim ko legal aid mil sakti hai kya?,please clear next step batao: cyber fraud victim ko legal aid mil sakti hai kya?,ask_eligibility,Legal aid,cyber_fraud;legal_aid,normal,False,True,True,"loss amount, district, eligibility category",False,True,FQ_QUICK_095,LP_FREE_LEGAL_SERVICES_001,"General guidance: Legal aid may be possible depending on eligibility and case needs. For urgent financial fraud, first notify the bank/payment platform and cyber reporting channel. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000286_en,QLG000096,en,Latin,None,I need a clear next step: Can I get help drafting a police complaint for free?,i need a clear next step: can i get help drafting a police complaint for free?,request_help,Legal aid,complaint_drafting;legal_aid,normal,False,True,False,district and case type,False,False,FQ_QUICK_096,LP_DLSA_001,"General guidance: Legal aid clinics or DLSA may help with complaint drafting if you qualify. Provide facts, dates, location, evidence, and the relief you need. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,validation
QLQ000287_hi,QLG000096,hi,Devanagari,None,Kripya clear next step batayein: Police complaint draft karne mein free help mil sakti hai kya?,kripya clear next step batayein: police complaint draft karne mein free help mil sakti hai kya?,request_help,Legal aid,complaint_drafting;legal_aid,normal,False,True,False,district and case type,False,False,FQ_QUICK_096,LP_DLSA_001,"Sadharan margdarshan: Legal aid clinics or DLSA may help with complaint drafting if you qualify. Provide facts, dates, location, evidence, and the relief you need. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,validation
QLQ000288_hiLatn,QLG000096,hi-Latn,mixed,Hinglish,Please clear next step batao: Police complaint draft karne mein free help mil sakti hai kya?,please clear next step batao: police complaint draft karne mein free help mil sakti hai kya?,request_help,Legal aid,complaint_drafting;legal_aid,normal,False,True,False,district and case type,False,False,FQ_QUICK_096,LP_DLSA_001,"General guidance: Legal aid clinics or DLSA may help with complaint drafting if you qualify. Provide facts, dates, location, evidence, and the relief you need. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,validation
QLQ000289_en,QLG000097,en,Latin,None,I need a clear next step: What documents should I carry to a legal aid office?,i need a clear next step: what documents should i carry to a legal aid office?,ask_procedure,Legal aid,legal_aid_documents,normal,False,False,False,case type,False,True,FQ_QUICK_097,LP_LEGAL_AID_001,"General guidance: Carry identity proof, address proof, income/category proof if available, case papers, police documents, notices, medical records, screenshots, or other evidence. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000290_hi,QLG000097,hi,Devanagari,None,Kripya clear next step batayein: Legal aid office jaate waqt kaunse documents le jaun?,kripya clear next step batayein: legal aid office jaate waqt kaunse documents le jaun?,ask_procedure,Legal aid,legal_aid_documents,normal,False,False,False,case type,False,True,FQ_QUICK_097,LP_LEGAL_AID_001,"Sadharan margdarshan: Carry identity proof, address proof, income/category proof if available, case papers, police documents, notices, medical records, screenshots, or other evidence. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000291_hiLatn,QLG000097,hi-Latn,mixed,Hinglish,Please clear next step batao: Legal aid office jaate waqt kaunse documents carry karun?,please clear next step batao: legal aid office jaate waqt kaunse documents carry karun?,ask_procedure,Legal aid,legal_aid_documents,normal,False,False,False,case type,False,True,FQ_QUICK_097,LP_LEGAL_AID_001,"General guidance: Carry identity proof, address proof, income/category proof if available, case papers, police documents, notices, medical records, screenshots, or other evidence. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000292_en,QLG000098,en,Latin,None,I need a clear next step: Can I ask legal aid for a lawyer in family court?,i need a clear next step: can i ask legal aid for a lawyer in family court?,ask_eligibility,Legal aid,family_court;legal_aid,normal,False,True,True,"district, case type, income/category",False,True,FQ_QUICK_098,LP_FREE_LEGAL_SERVICES_001,"General guidance: Legal aid for family court matters may be available if eligibility criteria are met. Share case type, district, and whether there is urgent safety or child-related concern. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000293_hi,QLG000098,hi,Devanagari,None,Kripya clear next step batayein: Family court mein lawyer ke liye legal aid mil sakti hai kya?,kripya clear next step batayein: family court mein lawyer ke liye legal aid mil sakti hai kya?,ask_eligibility,Legal aid,family_court;legal_aid,normal,False,True,True,"district, case type, income/category",False,True,FQ_QUICK_098,LP_FREE_LEGAL_SERVICES_001,"Sadharan margdarshan: Legal aid for family court matters may be available if eligibility criteria are met. Share case type, district, and whether there is urgent safety or child-related concern. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000294_hiLatn,QLG000098,hi-Latn,mixed,Hinglish,Please clear next step batao: Family court ke liye legal aid lawyer mil sakta hai kya?,please clear next step batao: family court ke liye legal aid lawyer mil sakta hai kya?,ask_eligibility,Legal aid,family_court;legal_aid,normal,False,True,True,"district, case type, income/category",False,True,FQ_QUICK_098,LP_FREE_LEGAL_SERVICES_001,"General guidance: Legal aid for family court matters may be available if eligibility criteria are met. Share case type, district, and whether there is urgent safety or child-related concern. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000295_en,QLG000099,en,Latin,None,I need a clear next step: Is legal aid available for labour disputes?,i need a clear next step: is legal aid available for labour disputes?,ask_eligibility,Legal aid,labour;legal_aid,normal,False,True,True,employment issue and district,False,True,FQ_QUICK_099,LP_DLSA_001,General guidance: Legal aid or labour department guidance may be available depending on the dispute and eligibility. Keep employment records and complaint details ready. This is not a substitute for a lawyer or emergency service.,True,high,validation
QLQ000296_hi,QLG000099,hi,Devanagari,None,Kripya clear next step batayein: Labour dispute ke liye legal aid available hai kya?,kripya clear next step batayein: labour dispute ke liye legal aid available hai kya?,ask_eligibility,Legal aid,labour;legal_aid,normal,False,True,True,employment issue and district,False,True,FQ_QUICK_099,LP_DLSA_001,Sadharan margdarshan: Legal aid or labour department guidance may be available depending on the dispute and eligibility. Keep employment records and complaint details ready. Yeh lawyer ya emergency service ka badal nahi hai.,True,high,validation
QLQ000297_hiLatn,QLG000099,hi-Latn,mixed,Hinglish,Please clear next step batao: Labour dispute ke liye legal aid mil sakti hai kya?,please clear next step batao: labour dispute ke liye legal aid mil sakti hai kya?,ask_eligibility,Legal aid,labour;legal_aid,normal,False,True,True,employment issue and district,False,True,FQ_QUICK_099,LP_DLSA_001,General guidance: Legal aid or labour department guidance may be available depending on the dispute and eligibility. Keep employment records and complaint details ready. Yeh lawyer ya emergency service ka substitute nahi hai.,True,high,validation
QLQ000298_en,QLG000100,en,Latin,None,I need a clear next step: Can a minor get legal aid?,i need a clear next step: can a minor get legal aid?,ask_eligibility,Legal aid,minor;legal_aid,urgent,False,True,False,"age, guardian, safety status",True,False,FQ_QUICK_100,LP_LEGAL_AID_001,"General guidance: Minors may be eligible for legal aid and protective processes. If there is current danger, contact emergency or child protection support immediately. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,validation
QLQ000299_hi,QLG000100,hi,Devanagari,None,Kripya clear next step batayein: Kya minor ko legal aid mil sakti hai?,kripya clear next step batayein: kya minor ko legal aid mil sakti hai?,ask_eligibility,Legal aid,minor;legal_aid,urgent,False,True,False,"age, guardian, safety status",True,False,FQ_QUICK_100,LP_LEGAL_AID_001,"Sadharan margdarshan: Minors may be eligible for legal aid and protective processes. If there is current danger, contact emergency or child protection support immediately. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,validation
QLQ000300_hiLatn,QLG000100,hi-Latn,mixed,Hinglish,Please clear next step batao: Kya minor ko legal aid mil sakti hai?,please clear next step batao: kya minor ko legal aid mil sakti hai?,ask_eligibility,Legal aid,minor;legal_aid,urgent,False,True,False,"age, guardian, safety status",True,False,FQ_QUICK_100,LP_LEGAL_AID_001,"General guidance: Minors may be eligible for legal aid and protective processes. If there is current danger, contact emergency or child protection support immediately. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,validation
QLQ000301_en,QLG000101,en,Latin,None,I need a clear next step: Will legal aid keep my details confidential?,i need a clear next step: will legal aid keep my details confidential?,ask_rights,Legal aid,privacy;legal_aid,normal,False,True,True,case sensitivity and office,False,True,FQ_QUICK_101,LP_FREE_LEGAL_SERVICES_001,"General guidance: Legal aid providers should handle sensitive information carefully, but ask how your documents and personal details will be used and stored. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000302_hi,QLG000101,hi,Devanagari,None,Kripya clear next step batayein: Kya legal aid meri details confidential rakhegi?,kripya clear next step batayein: kya legal aid meri details confidential rakhegi?,ask_rights,Legal aid,privacy;legal_aid,normal,False,True,True,case sensitivity and office,False,True,FQ_QUICK_101,LP_FREE_LEGAL_SERVICES_001,"Sadharan margdarshan: Legal aid providers should handle sensitive information carefully, but ask how your documents and personal details will be used and stored. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000303_hiLatn,QLG000101,hi-Latn,mixed,Hinglish,Please clear next step batao: Kya legal aid meri details confidential rakhegi?,please clear next step batao: kya legal aid meri details confidential rakhegi?,ask_rights,Legal aid,privacy;legal_aid,normal,False,True,True,case sensitivity and office,False,True,FQ_QUICK_101,LP_FREE_LEGAL_SERVICES_001,"General guidance: Legal aid providers should handle sensitive information carefully, but ask how your documents and personal details will be used and stored. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000304_en,QLG000102,en,Latin,None,I need a clear next step: Can legal aid help if police are not acting?,i need a clear next step: can legal aid help if police are not acting?,request_help,Legal aid,police_inaction;legal_aid,urgent,False,True,True,complaint copy and police station,True,True,FQ_QUICK_102,LP_DLSA_001,"General guidance: Legal aid may help with escalation, representation, or drafting. Keep complaint copies, acknowledgment, dates, officer details, and any refusal record. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000305_hi,QLG000102,hi,Devanagari,None,Kripya clear next step batayein: Agar police action nahi le rahi to kya legal aid help kar sakti hai?,kripya clear next step batayein: agar police action nahi le rahi to kya legal aid help kar sakti hai?,request_help,Legal aid,police_inaction;legal_aid,urgent,False,True,True,complaint copy and police station,True,True,FQ_QUICK_102,LP_DLSA_001,"Sadharan margdarshan: Legal aid may help with escalation, representation, or drafting. Keep complaint copies, acknowledgment, dates, officer details, and any refusal record. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000306_hiLatn,QLG000102,hi-Latn,mixed,Hinglish,Please clear next step batao: Agar police action nahi le rahi to kya legal aid help kar sakti hai?,please clear next step batao: agar police action nahi le rahi to kya legal aid help kar sakti hai?,request_help,Legal aid,police_inaction;legal_aid,urgent,False,True,True,complaint copy and police station,True,True,FQ_QUICK_102,LP_DLSA_001,"General guidance: Legal aid may help with escalation, representation, or drafting. Keep complaint copies, acknowledgment, dates, officer details, and any refusal record. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000307_en,QLG000103,en,Latin,None,I need a clear next step: Can police arrest me without telling me the reason?,i need a clear next step: can police arrest me without telling me the reason?,ask_rights,Arrest rights,arrest_reason;rights,urgent,False,True,True,case section and police notice,True,True,FQ_QUICK_103,LP_ARREST_RIGHTS_001,"General guidance: A person should be informed of the grounds of arrest and basic rights. If arrest is imminent, contact a lawyer or legal aid quickly. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000308_hi,QLG000103,hi,Devanagari,None,Kripya clear next step batayein: Kya police reason bataye bina arrest kar sakti hai?,kripya clear next step batayein: kya police reason bataye bina arrest kar sakti hai?,ask_rights,Arrest rights,arrest_reason;rights,urgent,False,True,True,case section and police notice,True,True,FQ_QUICK_103,LP_ARREST_RIGHTS_001,"Sadharan margdarshan: A person should be informed of the grounds of arrest and basic rights. If arrest is imminent, contact a lawyer or legal aid quickly. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000309_hiLatn,QLG000103,hi-Latn,mixed,Hinglish,Please clear next step batao: Kya police reason bataye bina arrest kar sakti hai?,please clear next step batao: kya police reason bataye bina arrest kar sakti hai?,ask_rights,Arrest rights,arrest_reason;rights,urgent,False,True,True,case section and police notice,True,True,FQ_QUICK_103,LP_ARREST_RIGHTS_001,"General guidance: A person should be informed of the grounds of arrest and basic rights. If arrest is imminent, contact a lawyer or legal aid quickly. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000310_en,QLG000104,en,Latin,None,I need a clear next step: What should I do if police call me to the station for questioning?,i need a clear next step: what should i do if police call me to the station for questioning?,ask_procedure,Arrest rights,police_questioning;rights,normal,False,True,False,notice details and case role,False,False,FQ_QUICK_104,LP_BAIL_001,"General guidance: Ask for the reason or notice details, note officer information, go with a trusted person or lawyer if needed, and avoid signing anything you do not understand. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,validation
QLQ000311_hi,QLG000104,hi,Devanagari,None,Kripya clear next step batayein: Police questioning ke liye station bula rahi hai. Kya karun?,kripya clear next step batayein: police questioning ke liye station bula rahi hai. kya karun?,ask_procedure,Arrest rights,police_questioning;rights,normal,False,True,False,notice details and case role,False,False,FQ_QUICK_104,LP_BAIL_001,"Sadharan margdarshan: Ask for the reason or notice details, note officer information, go with a trusted person or lawyer if needed, and avoid signing anything you do not understand. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,validation
QLQ000312_hiLatn,QLG000104,hi-Latn,mixed,Hinglish,Please clear next step batao: Police questioning ke liye station bula rahi hai. Kya karun?,please clear next step batao: police questioning ke liye station bula rahi hai. kya karun?,ask_procedure,Arrest rights,police_questioning;rights,normal,False,True,False,notice details and case role,False,False,FQ_QUICK_104,LP_BAIL_001,"General guidance: Ask for the reason or notice details, note officer information, go with a trusted person or lawyer if needed, and avoid signing anything you do not understand. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,validation
QLQ000313_en,QLG000105,en,Latin,None,I need a clear next step: Can police search my phone?,i need a clear next step: can police search my phone?,ask_rights,Arrest rights,phone_search;privacy,normal,False,True,True,"warrant/order, role, location",False,True,FQ_QUICK_105,LP_SEARCH_SEIZURE_001,General guidance: Phone search depends on legal authority and circumstances. Ask for the legal basis and consider legal advice before sharing passwords or sensitive data. This is not a substitute for a lawyer or emergency service.,True,high,validation
QLQ000314_hi,QLG000105,hi,Devanagari,None,Kripya clear next step batayein: Kya police mera phone search kar sakti hai?,kripya clear next step batayein: kya police mera phone search kar sakti hai?,ask_rights,Arrest rights,phone_search;privacy,normal,False,True,True,"warrant/order, role, location",False,True,FQ_QUICK_105,LP_SEARCH_SEIZURE_001,Sadharan margdarshan: Phone search depends on legal authority and circumstances. Ask for the legal basis and consider legal advice before sharing passwords or sensitive data. Yeh lawyer ya emergency service ka badal nahi hai.,True,high,validation
QLQ000315_hiLatn,QLG000105,hi-Latn,mixed,Hinglish,Please clear next step batao: Kya police mera phone search kar sakti hai?,please clear next step batao: kya police mera phone search kar sakti hai?,ask_rights,Arrest rights,phone_search;privacy,normal,False,True,True,"warrant/order, role, location",False,True,FQ_QUICK_105,LP_SEARCH_SEIZURE_001,General guidance: Phone search depends on legal authority and circumstances. Ask for the legal basis and consider legal advice before sharing passwords or sensitive data. Yeh lawyer ya emergency service ka substitute nahi hai.,True,high,validation
QLQ000316_en,QLG000106,en,Latin,None,I need a clear next step: What are my rights if I receive a notice from police?,i need a clear next step: what are my rights if i receive a notice from police?,ask_rights,Arrest rights,police_notice;rights,normal,False,True,True,notice type and date,False,True,FQ_QUICK_106,LP_ARREST_RIGHTS_001,"General guidance: Read the notice carefully, preserve a copy, attend as required or seek legal advice, and ask what case and role the notice concerns. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000317_hi,QLG000106,hi,Devanagari,None,Kripya clear next step batayein: Police notice milne par mere rights kya hain?,kripya clear next step batayein: police notice milne par mere rights kya hain?,ask_rights,Arrest rights,police_notice;rights,normal,False,True,True,notice type and date,False,True,FQ_QUICK_106,LP_ARREST_RIGHTS_001,"Sadharan margdarshan: Read the notice carefully, preserve a copy, attend as required or seek legal advice, and ask what case and role the notice concerns. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000318_hiLatn,QLG000106,hi-Latn,mixed,Hinglish,Please clear next step batao: Police notice milne par mere rights kya hain?,please clear next step batao: police notice milne par mere rights kya hain?,ask_rights,Arrest rights,police_notice;rights,normal,False,True,True,notice type and date,False,True,FQ_QUICK_106,LP_ARREST_RIGHTS_001,"General guidance: Read the notice carefully, preserve a copy, attend as required or seek legal advice, and ask what case and role the notice concerns. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000319_en,QLG000107,en,Latin,None,I need a clear next step: Can police keep me overnight for a minor issue?,i need a clear next step: can police keep me overnight for a minor issue?,ask_rights,Arrest rights,detention;rights,urgent,False,True,True,detention status and offence,True,True,FQ_QUICK_107,LP_BAIL_001,General guidance: Detention rules depend on whether you are formally arrested and the offence. Contact a lawyer/legal aid and tell a trusted person immediately. This is not a substitute for a lawyer or emergency service.,True,high,validation
QLQ000320_hi,QLG000107,hi,Devanagari,None,Kripya clear next step batayein: Minor issue ke liye police mujhe raat bhar rakh sakti hai kya?,kripya clear next step batayein: minor issue ke liye police mujhe raat bhar rakh sakti hai kya?,ask_rights,Arrest rights,detention;rights,urgent,False,True,True,detention status and offence,True,True,FQ_QUICK_107,LP_BAIL_001,Sadharan margdarshan: Detention rules depend on whether you are formally arrested and the offence. Contact a lawyer/legal aid and tell a trusted person immediately. Yeh lawyer ya emergency service ka badal nahi hai.,True,high,validation
QLQ000321_hiLatn,QLG000107,hi-Latn,mixed,Hinglish,Please clear next step batao: Minor issue ke liye police mujhe overnight rakh sakti hai kya?,please clear next step batao: minor issue ke liye police mujhe overnight rakh sakti hai kya?,ask_rights,Arrest rights,detention;rights,urgent,False,True,True,detention status and offence,True,True,FQ_QUICK_107,LP_BAIL_001,General guidance: Detention rules depend on whether you are formally arrested and the offence. Contact a lawyer/legal aid and tell a trusted person immediately. Yeh lawyer ya emergency service ka substitute nahi hai.,True,high,validation
QLQ000322_en,QLG000108,en,Latin,None,I need a clear next step: What should my family do if I am detained?,i need a clear next step: what should my family do if i am detained?,ask_procedure,Arrest rights,detention;family_steps,urgent,False,True,False,police station and detention time,True,False,FQ_QUICK_108,LP_SEARCH_SEIZURE_001,"General guidance: Family should note station details, officer names, time, reason given, and seek a lawyer or legal aid. For unlawful detention concerns, urgent legal help is important. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,validation
QLQ000323_hi,QLG000108,hi,Devanagari,None,Kripya clear next step batayein: Agar mujhe detain kiya gaya hai to family kya kare?,kripya clear next step batayein: agar mujhe detain kiya gaya hai to family kya kare?,ask_procedure,Arrest rights,detention;family_steps,urgent,False,True,False,police station and detention time,True,False,FQ_QUICK_108,LP_SEARCH_SEIZURE_001,"Sadharan margdarshan: Family should note station details, officer names, time, reason given, and seek a lawyer or legal aid. For unlawful detention concerns, urgent legal help is important. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,validation
QLQ000324_hiLatn,QLG000108,hi-Latn,mixed,Hinglish,Please clear next step batao: Agar mujhe detained kiya hai to family kya kare?,please clear next step batao: agar mujhe detained kiya hai to family kya kare?,ask_procedure,Arrest rights,detention;family_steps,urgent,False,True,False,police station and detention time,True,False,FQ_QUICK_108,LP_SEARCH_SEIZURE_001,"General guidance: Family should note station details, officer names, time, reason given, and seek a lawyer or legal aid. For unlawful detention concerns, urgent legal help is important. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,validation
QLQ000325_en,QLG000109,en,Latin,None,I need a clear next step: What should I do after a hit and run?,i need a clear next step: what should i do after a hit and run?,request_help,Traffic and road incidents,hit_and_run;road_accident,urgent,False,True,True,"injury, vehicle number, location",True,True,FQ_QUICK_109,LP_TRAFFIC_ACCIDENT_001,"General guidance: First address medical safety, note vehicle details if known, preserve photos/CCTV/witnesses, and report to police or traffic authority. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000326_hi,QLG000109,hi,Devanagari,None,Kripya clear next step batayein: Hit and run ke baad mujhe kya karna chahiye?,kripya clear next step batayein: hit and run ke baad mujhe kya karna chahiye?,request_help,Traffic and road incidents,hit_and_run;road_accident,urgent,False,True,True,"injury, vehicle number, location",True,True,FQ_QUICK_109,LP_TRAFFIC_ACCIDENT_001,"Sadharan margdarshan: First address medical safety, note vehicle details if known, preserve photos/CCTV/witnesses, and report to police or traffic authority. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000327_hiLatn,QLG000109,hi-Latn,mixed,Hinglish,Please clear next step batao: Hit and run ke baad kya karna chahiye?,please clear next step batao: hit and run ke baad kya karna chahiye?,request_help,Traffic and road incidents,hit_and_run;road_accident,urgent,False,True,True,"injury, vehicle number, location",True,True,FQ_QUICK_109,LP_TRAFFIC_ACCIDENT_001,"General guidance: First address medical safety, note vehicle details if known, preserve photos/CCTV/witnesses, and report to police or traffic authority. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000328_en,QLG000110,en,Latin,None,I need a clear next step: Do I need to report a minor road accident?,i need a clear next step: do i need to report a minor road accident?,ask_requirement,Traffic and road incidents,minor_accident;reporting,normal,False,True,True,injury and property damage,False,True,FQ_QUICK_110,LP_MOTOR_CLAIM_001,"General guidance: Reporting may be important if there is injury, dispute, hit-and-run, public property damage, or insurance claim. Share injury and damage details. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000329_hi,QLG000110,hi,Devanagari,None,Kripya clear next step batayein: Minor road accident report karna zaruri hai kya?,kripya clear next step batayein: minor road accident report karna zaruri hai kya?,ask_requirement,Traffic and road incidents,minor_accident;reporting,normal,False,True,True,injury and property damage,False,True,FQ_QUICK_110,LP_MOTOR_CLAIM_001,"Sadharan margdarshan: Reporting may be important if there is injury, dispute, hit-and-run, public property damage, or insurance claim. Share injury and damage details. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000330_hiLatn,QLG000110,hi-Latn,mixed,Hinglish,Please clear next step batao: Minor road accident report karna zaroori hai kya?,please clear next step batao: minor road accident report karna zaroori hai kya?,ask_requirement,Traffic and road incidents,minor_accident;reporting,normal,False,True,True,injury and property damage,False,True,FQ_QUICK_110,LP_MOTOR_CLAIM_001,"General guidance: Reporting may be important if there is injury, dispute, hit-and-run, public property damage, or insurance claim. Share injury and damage details. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000331_en,QLG000111,en,Latin,None,I need a clear next step: Can I claim insurance if the other driver ran away?,i need a clear next step: can i claim insurance if the other driver ran away?,ask_eligibility,Traffic and road incidents,insurance_claim;hit_and_run,normal,False,True,True,"policy, FIR/report, damage proof",False,True,FQ_QUICK_111,LP_HIT_AND_RUN_001,"General guidance: You may need a police report, damage photos, policy documents, and insurer notification. The exact claim depends on your policy and facts. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000332_hi,QLG000111,hi,Devanagari,None,Kripya clear next step batayein: Agar doosra driver bhaag gaya to kya insurance claim kar sakta hoon?,kripya clear next step batayein: agar doosra driver bhaag gaya to kya insurance claim kar sakta hoon?,ask_eligibility,Traffic and road incidents,insurance_claim;hit_and_run,normal,False,True,True,"policy, FIR/report, damage proof",False,True,FQ_QUICK_111,LP_HIT_AND_RUN_001,"Sadharan margdarshan: You may need a police report, damage photos, policy documents, and insurer notification. The exact claim depends on your policy and facts. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000333_hiLatn,QLG000111,hi-Latn,mixed,Hinglish,Please clear next step batao: Agar doosra driver ran away to insurance claim kar sakta hoon?,please clear next step batao: agar doosra driver ran away to insurance claim kar sakta hoon?,ask_eligibility,Traffic and road incidents,insurance_claim;hit_and_run,normal,False,True,True,"policy, FIR/report, damage proof",False,True,FQ_QUICK_111,LP_HIT_AND_RUN_001,"General guidance: You may need a police report, damage photos, policy documents, and insurer notification. The exact claim depends on your policy and facts. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000334_en,QLG000112,en,Latin,None,I need a clear next step: What evidence should I collect after a traffic accident?,i need a clear next step: what evidence should i collect after a traffic accident?,ask_procedure,Traffic and road incidents,traffic_evidence;accident,normal,False,False,False,location and safety status,False,True,FQ_QUICK_112,LP_TRAFFIC_ACCIDENT_001,"General guidance: Collect photos, vehicle numbers, location, time, witness contacts, medical records, repair estimates, and police/insurance documents where applicable. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000335_hi,QLG000112,hi,Devanagari,None,Kripya clear next step batayein: Traffic accident ke baad kaunsa evidence collect karun?,kripya clear next step batayein: traffic accident ke baad kaunsa evidence collect karun?,ask_procedure,Traffic and road incidents,traffic_evidence;accident,normal,False,False,False,location and safety status,False,True,FQ_QUICK_112,LP_TRAFFIC_ACCIDENT_001,"Sadharan margdarshan: Collect photos, vehicle numbers, location, time, witness contacts, medical records, repair estimates, and police/insurance documents where applicable. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000336_hiLatn,QLG000112,hi-Latn,mixed,Hinglish,Please clear next step batao: Traffic accident ke baad kya evidence collect karun?,please clear next step batao: traffic accident ke baad kya evidence collect karun?,ask_procedure,Traffic and road incidents,traffic_evidence;accident,normal,False,False,False,location and safety status,False,True,FQ_QUICK_112,LP_TRAFFIC_ACCIDENT_001,"General guidance: Collect photos, vehicle numbers, location, time, witness contacts, medical records, repair estimates, and police/insurance documents where applicable. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
QLQ000337_en,QLG000113,en,Latin,None,I need a clear next step: Someone blocked my gate with a vehicle. Is this a police matter?,i need a clear next step: someone blocked my gate with a vehicle. is this a police matter?,ask_eligibility,Traffic and road incidents,parking_blockage;access,normal,False,True,True,"location, duration, threat, obstruction",False,True,FQ_QUICK_113,LP_MOTOR_CLAIM_001,"General guidance: It may involve traffic, police, society, or municipal action depending on obstruction and threats. Document the vehicle and location before escalation. This is not a substitute for a lawyer or emergency service.",False,high,validation
QLQ000338_hi,QLG000113,hi,Devanagari,None,Kripya clear next step batayein: Kisi ne gate vehicle se block kar diya. Kya yeh police matter hai?,kripya clear next step batayein: kisi ne gate vehicle se block kar diya. kya yeh police matter hai?,ask_eligibility,Traffic and road incidents,parking_blockage;access,normal,False,True,True,"location, duration, threat, obstruction",False,True,FQ_QUICK_113,LP_MOTOR_CLAIM_001,"Sadharan margdarshan: It may involve traffic, police, society, or municipal action depending on obstruction and threats. Document the vehicle and location before escalation. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,validation
QLQ000339_hiLatn,QLG000113,hi-Latn,mixed,Hinglish,Please clear next step batao: Kisi ne gate vehicle se block kar diya. Kya yeh police matter hai?,please clear next step batao: kisi ne gate vehicle se block kar diya. kya yeh police matter hai?,ask_eligibility,Traffic and road incidents,parking_blockage;access,normal,False,True,True,"location, duration, threat, obstruction",False,True,FQ_QUICK_113,LP_MOTOR_CLAIM_001,"General guidance: It may involve traffic, police, society, or municipal action depending on obstruction and threats. Document the vehicle and location before escalation. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,validation
