event_id,narrative_id,event_type,action_text,actor_entity_ids,target_entity_ids,object_entity_ids,location_entity_id,date_expression,normalised_date,time_expression,normalised_time,time_period,time_precision,method,result,event_status,source_sentence,source_start_char,source_end_char,certainty,chronological_order,linked_evidence_ids,user_confirmation_status,annotator_id,reviewer_id
EVT000236_002,NAR000236_EN,MEDICAL_HELP_SOUGHT,medical help sought,NAR000236_EN_E001,NONE,NONE,NONE,2026-06-30,2026-06-30,16:42,16:42,afternoon,approximate,medical or emergency assistance requested,Medical or emergency assistance was sought,completed,Medical examination conducted where applicable..,215,263,probable,2,NONE,pending,EVT_ANN_001,REV576
EVT000237_001,NAR000237_EN,PUBLIC_NUISANCE_REPORTED,public nuisance dispute,NONE,NONE,NONE,NAR000237_EN_E002,today,2024-05-17,11:00,11:00,morning,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",unclear,"So I was just going out past the road around 11:00 today, and I ran straight into a total public nuisance dispute.",0,114,certain,1,NONE,pending,EVT_ANN_001,REV123
EVT000237_002,NAR000237_EN,CONTACT_BLOCKED,access or contact blocked,NONE,NONE,NONE,NAR000237_EN_E002,today,2024-05-17,11:00,11:00,morning,approximate,contact or access was restricted,Complainant access or contact was blocked,completed,It completely blocked my path and nobody around seemed to know who to call to get it fixed or sorted out.,115,220,probable,2,NONE,pending,EVT_ANN_001,REV123
EVT000238_001,NAR000238_EN,UNSAFE_WORKING_CONDITION,safe working conditions violation,NONE,NAR000238_EN_E001,NONE,NONE,2026-07-10,2026-07-10,13:21,13:21,afternoon,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,Complainant registers a formal grievance concerning employer violations under the category of safe working conditions violation at the designated factory.,0,154,certain,1,NONE,pending,EVT_ANN_001,REV805
EVT000238_002,NAR000238_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000238_EN_E001,NONE,NONE,NONE,2026-07-10,2026-07-10,13:21,13:21,afternoon,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,Corporate payroll and logs have been requested..,294,342,certain,2,NONE,pending,EVT_ANN_001,REV805
EVT000239_001,NAR000239_EN,PUBLIC_NUISANCE_REPORTED,public nuisance dispute,NONE,NONE,NONE,NAR000239_EN_E001,2026-06-27,2026-06-27,12:42,12:42,afternoon,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",unclear,Complainant registers a general municipal or public service notification regarding public nuisance dispute at the location of park.,0,131,certain,1,NONE,pending,EVT_ANN_001,REV421
EVT000239_002,NAR000239_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000239_EN_E001,2026-06-27,2026-06-27,12:42,12:42,afternoon,approximate,complainant shared incident details for guidance,Incident details were shared for guidance,completed,Complainant registers a general municipal or public service notification regarding public nuisance dispute at the location of park.,0,131,certain,2,NONE,pending,EVT_ANN_001,REV421
EVT000240_001,NAR000240_EN,WAGES_WITHHELD,unpaid wage dispute,NONE,NAR000240_EN_E001,NONE,NONE,not_stated,2024-05-22,18:05,18:05,evening,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",unclear,"The context of the dispute was clearly a severe case of unpaid wage dispute, with the supervisor dismissing the employee's legitimate safety or financial claims arbitrarily..",116,290,certain,1,NONE,pending,EVT_ANN_001,REV144
EVT000240_002,NAR000240_EN,INCIDENT_REPORTED,incident details shared,NAR000240_EN_E001,NONE,NONE,NONE,not_stated,2024-05-22,18:05,18:05,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,The observer witnessed an intense disagreement between the management and an employee inside the shop around 18:05.,0,115,probable,2,NONE,pending,EVT_ANN_001,REV144
EVT000241_001,NAR000241_EN,PROPERTY_DAMAGED,hit and run collision,NONE,NONE,NONE,NAR000241_EN_E001,not_stated,2024-05-22,18:09,18:09,evening,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",completed,"A driver committed a blatant hit and run collision, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",86,258,certain,1,NONE,pending,EVT_ANN_001,REV115
EVT000241_002,NAR000241_EN,INCIDENT_REPORTED,authorities notified,NONE,NONE,NONE,NAR000241_EN_E001,not_stated,2024-05-22,18:09,18:09,evening,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,"A driver committed a blatant hit and run collision, resulting in an immediate vehicle collision and a heated argument between the affected commuters before police arrived..",86,258,certain,2,NONE,pending,EVT_ANN_001,REV115
EVT000242_001,NAR000242_EN,CIVIC_HAZARD_REPORTED,stray animal hazard,NONE,NONE,NONE,NAR000242_EN_E002,today,2024-05-23,17:54,17:54,evening,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",completed,"So I was just going out past the residential street around 17:54 today, and I ran straight into a total stray animal hazard.",0,124,certain,1,NONE,pending,EVT_ANN_001,REV934
EVT000242_002,NAR000242_EN,CONTACT_BLOCKED,access or contact blocked,NONE,NONE,NONE,NAR000242_EN_E002,today,2024-05-23,17:54,17:54,evening,approximate,contact or access was restricted,Complainant access or contact was blocked,completed,It completely blocked my path and nobody around seemed to know who to call to get it fixed or sorted out.,125,230,probable,2,NONE,pending,EVT_ANN_001,REV934
EVT000243_001,NAR000243_EN,CIVIC_HAZARD_REPORTED,stray animal hazard,NONE,NONE,NONE,NAR000243_EN_E002,today,2024-05-24,11:12,11:12,morning,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",completed,there is a massive stray animal hazard that happened around 11:12 today.,58,130,certain,1,NONE,pending,EVT_ANN_001,REV313
EVT000243_002,NAR000243_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000243_EN_E002,today,2024-05-24,11:12,11:12,morning,approximate,complainant shared incident details for guidance,Incident details were shared for guidance,completed,hey guys warning if u are passing by the Road right now!!,0,57,probable,2,NONE,pending,EVT_ANN_001,REV313
EVT000244_001,NAR000244_EN,DECEPTIVE_REPRESENTATION,ransomware attack,NONE,NAR000244_EN_E001,NONE,NONE,2026-07-13,2026-07-13,20:44,20:44,evening,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"On the date of 2026-07-13, an advanced threat actor initiated an exploit categorized under ransomware attack targeting remote infrastructures at approximately 20:44.",0,165,certain,1,NONE,pending,EVT_ANN_001,REV767
EVT000244_002,NAR000244_EN,INCIDENT_REPORTED,incident details shared,NAR000244_EN_E001,NONE,NONE,NONE,2026-07-13,2026-07-13,20:44,20:44,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-07-13, an advanced threat actor initiated an exploit categorized under ransomware attack targeting remote infrastructures at approximately 20:44.",0,165,probable,2,NONE,pending,EVT_ANN_001,REV767
EVT000245_001,NAR000245_EN,PROPERTY_TAKEN,identity theft,NONE,NAR000245_EN_E001,NONE,NONE,2026-06-24,2026-06-24,15:26,15:26,afternoon,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"On the date of 2026-06-24, an advanced threat actor initiated an exploit categorized under identity theft targeting remote infrastructures at approximately 15:26.",0,162,certain,1,NONE,pending,EVT_ANN_001,REV691
EVT000245_002,NAR000245_EN,INCIDENT_REPORTED,incident details shared,NAR000245_EN_E001,NONE,NONE,NONE,2026-06-24,2026-06-24,15:26,15:26,afternoon,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-06-24, an advanced threat actor initiated an exploit categorized under identity theft targeting remote infrastructures at approximately 15:26.",0,162,probable,2,NONE,pending,EVT_ANN_001,REV691
EVT000246_001,NAR000246_EN,MAINTENANCE_WITHHELD,alimony and maintenance claim,NONE,NAR000246_EN_E001,NONE,NONE,not_stated,2024-06-01,12:08,12:08,afternoon,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,A family civil dispute categorized as alimony and maintenance claim manifested within a private residence at 12:08.,0,115,certain,1,NONE,pending,EVT_ANN_001,REV744
EVT000246_002,NAR000246_EN,INCIDENT_REPORTED,incident details shared,NAR000246_EN_E001,NONE,NONE,NONE,not_stated,2024-06-01,12:08,12:08,afternoon,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,A family civil dispute categorized as alimony and maintenance claim manifested within a private residence at 12:08.,0,115,probable,2,NONE,pending,EVT_ANN_001,REV744
EVT000247_001,NAR000247_EN,PROPERTY_TAKEN,armed robbery,NONE,NAR000247_EN_E001,NONE,NONE,2026-07-16,2026-07-16,02:58,02:58,night,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"Dear Authority, I am writing to formally lodge a complaint regarding a armed robbery incident that transpired at the Jewelry shop on 2026-07-16.",0,144,certain,1,NONE,pending,EVT_ANN_001,REV928
EVT000247_002,NAR000247_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000247_EN_E001,NONE,NONE,NONE,2026-07-16,2026-07-16,02:58,02:58,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Authority, I am writing to formally lodge a complaint regarding a armed robbery incident that transpired at the Jewelry shop on 2026-07-16.",0,144,certain,2,NONE,pending,EVT_ANN_001,REV928
EVT000248_001,NAR000248_EN,PROPERTY_POSSESSION_DISPUTED,inheritance property claim,NONE,NONE,NONE,NAR000248_EN_E001,2026-06-23,2026-06-23,08:45,08:45,morning,exact,"contested possession, access, or property control",Property access or ownership rights became disputed,unclear,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of inheritance property claim affecting my House.",0,168,certain,1,NONE,pending,EVT_ANN_001,REV278
EVT000248_002,NAR000248_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000248_EN_E001,2026-06-23,2026-06-23,08:45,08:45,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of inheritance property claim affecting my House.",0,168,certain,2,NONE,pending,EVT_ANN_001,REV278
EVT000249_001,NAR000249_EN,DECEPTIVE_REPRESENTATION,online banking fraud,NONE,NONE,NONE,NAR000249_EN_E001,not_stated,2024-06-10,05:17,05:17,night,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,An incident of online banking fraud compromised security systems across the specified Online platform at 05:17.,0,111,certain,1,NONE,pending,EVT_ANN_001,REV181
EVT000249_002,NAR000249_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000249_EN_E001,not_stated,2024-06-10,05:17,05:17,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,An incident of online banking fraud compromised security systems across the specified Online platform at 05:17.,0,111,probable,2,NONE,pending,EVT_ANN_001,REV181
EVT000250_001,NAR000250_EN,THREAT_MADE,online harassment & threats,NONE,NAR000250_EN_E001,NONE,NONE,not_stated,2024-06-12,03:38,03:38,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,pls help someone is targeting me with online harassment & threats right now at the Online platform!!,0,100,certain,1,NONE,pending,EVT_ANN_001,REV382
EVT000250_002,NAR000250_EN,INCIDENT_REPORTED,authorities notified,NAR000250_EN_E001,NONE,NONE,NONE,not_stated,2024-06-12,03:38,03:38,night,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,pls help someone is targeting me with online harassment & threats right now at the Online platform!!,0,100,probable,2,NONE,pending,EVT_ANN_001,REV382
EVT000251_001,NAR000251_EN,DECEPTIVE_REPRESENTATION,phishing scam,NONE,NONE,NAR000251_EN_E001,NONE,2026-07-17,2026-07-17,00:31,00:31,night,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding phishing scam that targets my system.",0,129,certain,1,NONE,pending,EVT_ANN_001,REV358
EVT000251_002,NAR000251_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000251_EN_E001,NONE,2026-07-17,2026-07-17,00:31,00:31,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding phishing scam that targets my system.",0,129,certain,2,NONE,pending,EVT_ANN_001,REV358
EVT000252_001,NAR000252_EN,PHYSICAL_ATTACK,physical altercation,NONE,NAR000252_EN_E001,NONE,NONE,not_stated,2024-06-13,03:04,03:04,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,"The confrontation quickly turned into a physical altercation, with one individual visibly projecting physical intimidation towards the other party before crowds gathered to separate them..",93,281,certain,1,NONE,pending,EVT_ANN_001,REV788
EVT000252_002,NAR000252_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000252_EN_E001,NONE,NONE,NONE,not_stated,2024-06-13,03:04,03:04,night,exact,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,The bystander reported observing a heated argument developing near the bar/pub around 03:04.,0,92,certain,2,NONE,pending,EVT_ANN_001,REV788
EVT000253_001,NAR000253_EN,DECEPTIVE_REPRESENTATION,overcharging and hidden fees,NONE,NAR000253_EN_E001,NONE,NONE,2026-06-27,2026-06-27,13:47,13:47,afternoon,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,"Dear Consumer Forum Support, I am writing to formally register a merchant complaint regarding a severe instance of overcharging and hidden fees that occurred at Shop on 2026-06-27 at 13:47 hours.",0,195,certain,1,NONE,pending,EVT_ANN_001,REV985
EVT000253_002,NAR000253_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000253_EN_E001,NONE,NONE,NONE,2026-06-27,2026-06-27,13:47,13:47,afternoon,exact,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Consumer Forum Support, I am writing to formally register a merchant complaint regarding a severe instance of overcharging and hidden fees that occurred at Shop on 2026-06-27 at 13:47 hours.",0,195,certain,2,NONE,pending,EVT_ANN_001,REV985
EVT000254_001,NAR000254_EN,PROPERTY_TAKEN,online phishing theft,NONE,NONE,NAR000254_EN_E001,NONE,2026-06-30,2026-06-30,22:41,22:41,night,exact,online credential manipulation,"Personal property was lost, taken, or reported missing",completed,"Complainant states that on 2026-06-30 at approximately 22:41 hours, an incident of online phishing theft occurred at Mobile app.",0,128,certain,1,NONE,pending,EVT_ANN_001,REV690
EVT000254_002,NAR000254_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000254_EN_E001,NONE,2026-06-30,2026-06-30,22:41,22:41,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,Property loss reported.,203,226,certain,2,NONE,pending,EVT_ANN_001,REV690
EVT000255_001,NAR000255_EN,REFUND_REFUSED,refusal of service refund,NONE,NAR000255_EN_E001,NONE,NONE,2026-06-23,2026-06-23,02:12,02:12,night,exact,merchant refusal after consumer request,Consumer refund or service remedy remained unresolved,completed,"On the date of 2026-06-23, a formal consumer conflict classified as refusal of service refund manifested during a commercial interaction at the designated online platform around 02:12.",0,184,certain,1,NONE,pending,EVT_ANN_001,REV587
EVT000255_002,NAR000255_EN,INCIDENT_REPORTED,incident details shared,NAR000255_EN_E001,NONE,NONE,NONE,2026-06-23,2026-06-23,02:12,02:12,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-06-23, a formal consumer conflict classified as refusal of service refund manifested during a commercial interaction at the designated online platform around 02:12.",0,184,probable,2,NONE,pending,EVT_ANN_001,REV587
EVT000256_001,NAR000256_EN,PHYSICAL_ATTACK,domestic dispute,NONE,NONE,NONE,NAR000256_EN_E001,not_stated,2024-06-24,20:58,20:58,evening,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",unclear,Then it escalated into a complete domestic dispute and they said they'd hurt me if they saw me again.,129,230,certain,1,NONE,pending,EVT_ANN_001,REV700
EVT000256_002,NAR000256_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000256_EN_E001,not_stated,2024-06-24,20:58,20:58,evening,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"I was just minding my own business at the house around 20:58, when this aggressive person started shouting at me out of nowhere.",0,128,probable,2,NONE,pending,EVT_ANN_001,REV700
EVT000257_001,NAR000257_EN,CONTACT_BLOCKED,guardianship dispute,NONE,NONE,NONE,NONE,today,2024-06-24,10:53,10:53,morning,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,"hey guys, my ex just blocked me from seeing the kids / resolving the guardianship dispute at the Hostel around 10:53 today.",0,123,certain,1,NONE,pending,EVT_ANN_001,REV141
EVT000257_002,NAR000257_EN,CONTACT_BLOCKED,access or contact blocked,NONE,NONE,NONE,NONE,today,2024-06-24,10:53,10:53,morning,exact,contact or access was restricted,Complainant access or contact was blocked,completed,"hey guys, my ex just blocked me from seeing the kids / resolving the guardianship dispute at the Hostel around 10:53 today.",0,123,probable,2,NONE,pending,EVT_ANN_001,REV141
EVT000258_001,NAR000258_EN,THREAT_MADE,dowry harassment,NONE,NONE,NAR000258_EN_E002,NAR000258_EN_E001,not_stated,2024-06-27,08:28,08:28,morning,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,Things escalated so quickly and it turned into full-blown dowry harassment.,40,115,certain,1,NONE,pending,EVT_ANN_001,REV510
EVT000258_002,NAR000258_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NAR000258_EN_E002,NAR000258_EN_E001,not_stated,2024-06-27,08:28,08:28,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,It happened again at home around 08:28.,0,39,probable,2,NONE,pending,EVT_ANN_001,REV510
EVT000259_001,NAR000259_EN,PHYSICAL_ATTACK,physical altercation,NONE,NAR000259_EN_E001,NONE,NONE,not_stated,2024-06-29,17:22,17:22,evening,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,pls help someone is targeting me with physical altercation right now at the Bar/Pub!!,0,85,certain,1,NONE,pending,EVT_ANN_001,REV279
EVT000259_002,NAR000259_EN,INCIDENT_REPORTED,authorities notified,NAR000259_EN_E001,NONE,NONE,NONE,not_stated,2024-06-29,17:22,17:22,evening,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,pls help someone is targeting me with physical altercation right now at the Bar/Pub!!,0,85,probable,2,NONE,pending,EVT_ANN_001,REV279
EVT000260_001,NAR000260_EN,MAINTENANCE_WITHHELD,alimony and maintenance claim,NONE,NAR000260_EN_E001,NONE,NONE,not_stated,2024-06-30,00:03,00:03,night,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,"The argument was explicitly regarding a severe case of alimony and maintenance claim, with both sides loudly contesting rights before local residents requested calm..",131,297,certain,1,NONE,pending,EVT_ANN_001,REV400
EVT000260_002,NAR000260_EN,PERSON_APPROACHED,remedy requested from other party,NAR000260_EN_E001,NONE,NONE,NONE,not_stated,2024-06-30,00:03,00:03,night,approximate,complainant approached or confronted the other party,Complainant requested a remedy or confronted the other party,completed,"The argument was explicitly regarding a severe case of alimony and maintenance claim, with both sides loudly contesting rights before local residents requested calm..",131,297,probable,2,NONE,pending,EVT_ANN_001,REV400
EVT000261_001,NAR000261_EN,EMPLOYMENT_CONTRACT_BREACHED,breach of employment contract,NONE,NONE,NONE,NONE,yesterday,2024-06-30,05:00,05:00,night,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,"I've been working at this online platform for months, and around 05:00 yesterday, things hit a breaking point with a massive breach of employment contract.",0,155,certain,1,NONE,pending,EVT_ANN_001,REV379
EVT000261_002,NAR000261_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,yesterday,2024-06-30,05:00,05:00,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"I've been working at this online platform for months, and around 05:00 yesterday, things hit a breaking point with a massive breach of employment contract.",0,155,probable,2,NONE,pending,EVT_ANN_001,REV379
EVT000262_001,NAR000262_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NONE,NONE,NONE,today,2024-07-04,09:36,09:36,morning,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,"So I was waiting at the apartment around 09:36 today for my scheduled meeting, when my ex turned up and started an absolute argument over our restitution of conjugal rights.",0,173,certain,1,NONE,pending,EVT_ANN_001,REV564
EVT000262_002,NAR000262_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,today,2024-07-04,09:36,09:36,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"So I was waiting at the apartment around 09:36 today for my scheduled meeting, when my ex turned up and started an absolute argument over our restitution of conjugal rights.",0,173,probable,2,NONE,pending,EVT_ANN_001,REV564
EVT000263_001,NAR000263_EN,PROPERTY_DAMAGED,traffic signal violation dispute,NONE,NONE,NONE,NAR000263_EN_E001,2026-07-05,2026-07-05,12:07,12:07,afternoon,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",unclear,"On the date of 2026-07-05, a serious municipal roadway incident manifesting as traffic signal violation dispute transpired on the specified road at approximately 12:07 hours.",0,174,certain,1,NONE,pending,EVT_ANN_001,REV834
EVT000263_002,NAR000263_EN,MEDICAL_HELP_SOUGHT,medical help sought,NONE,NONE,NONE,NAR000263_EN_E001,2026-07-05,2026-07-05,12:07,12:07,afternoon,approximate,medical or emergency assistance requested,Medical or emergency assistance was sought,completed,"Local emergency response teams arrived on site to manage structural debris and administer medical assistance where relevant, while investigating officers initiated standard vehicle documentation checks within the state jurisdiction..",327,560,probable,2,NONE,pending,EVT_ANN_001,REV834
EVT000264_001,NAR000264_EN,PERSON_FOLLOWED,cyberstalking,NONE,NAR000264_EN_E001,NONE,NONE,2026-07-20,2026-07-20,15:37,15:37,afternoon,exact,repeated digital monitoring or contact,"Complainant reported fear, monitoring, or loss of digital safety",completed,Complainant reports unauthorized digital breach under cyberstalking framework.,0,78,certain,1,NONE,pending,EVT_ANN_001,REV871
EVT000264_002,NAR000264_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000264_EN_E001,NONE,NONE,NONE,2026-07-20,2026-07-20,15:37,15:37,afternoon,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,Digital logs preserved for forensic analysis..,230,276,certain,2,NONE,pending,EVT_ANN_001,REV871
EVT000265_001,NAR000265_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NAR000265_EN_E001,NONE,NONE,2026-07-15,2026-07-15,23:40,23:40,night,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,Complainant registers a family matter notification involving an active restitution of conjugal rights at the premises.,0,118,certain,1,NONE,pending,EVT_ANN_001,REV919
EVT000265_002,NAR000265_EN,PERSON_APPROACHED,remedy requested from other party,NAR000265_EN_E001,NONE,NONE,NONE,2026-07-15,2026-07-15,23:40,23:40,night,approximate,complainant approached or confronted the other party,Complainant requested a remedy or confronted the other party,completed,Relevant documentation has been requested for family court presentation..,245,318,probable,2,NONE,pending,EVT_ANN_001,REV919
EVT000266_001,NAR000266_EN,PROPERTY_TAKEN,chain snatching,NONE,NONE,NONE,NAR000266_EN_E001,not_stated,2024-07-10,22:26,22:26,night,approximate,taking property without consent,"Personal property was lost, taken, or reported missing",completed,A swift incident of chain snatching took place at the local residential street during peak hours.,0,97,certain,1,NONE,pending,EVT_ANN_001,REV491
EVT000266_002,NAR000266_EN,PERSON_LEFT_LOCATION,person left location,NONE,NONE,NONE,NAR000266_EN_E001,not_stated,2024-07-10,22:26,22:26,night,approximate,alleged person left or evaded the scene,Alleged person left the location after the incident,completed,"The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..",98,225,probable,2,NONE,pending,EVT_ANN_001,REV491
EVT000267_001,NAR000267_EN,UNSAFE_WORKING_CONDITION,safe working conditions violation,NONE,NONE,NONE,NONE,today,2024-07-11,08:51,08:51,morning,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,just had a huge fight with HR at the Construction site regarding safe working conditions violation around 08:51 today.,19,137,certain,1,NONE,pending,EVT_ANN_001,REV108
EVT000267_002,NAR000267_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,today,2024-07-11,08:51,08:51,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,just had a huge fight with HR at the Construction site regarding safe working conditions violation around 08:51 today.,19,137,probable,2,NONE,pending,EVT_ANN_001,REV108
EVT000268_001,NAR000268_EN,DECEPTIVE_REPRESENTATION,false advertising and misrepresentation,NONE,NAR000268_EN_E001,NONE,NONE,2026-07-18,2026-07-18,06:28,06:28,morning,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,"On the date of 2026-07-18, a formal consumer conflict classified as false advertising and misrepresentation manifested during a commercial interaction at the designated online platform around 06:28.",0,198,certain,1,NONE,pending,EVT_ANN_001,REV434
EVT000268_002,NAR000268_EN,INCIDENT_REPORTED,incident details shared,NAR000268_EN_E001,NONE,NONE,NONE,2026-07-18,2026-07-18,06:28,06:28,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-07-18, a formal consumer conflict classified as false advertising and misrepresentation manifested during a commercial interaction at the designated online platform around 06:28.",0,198,probable,2,NONE,pending,EVT_ANN_001,REV434
EVT000269_001,NAR000269_EN,DECEPTIVE_REPRESENTATION,phishing scam,NONE,NONE,NAR000269_EN_E001,NONE,2026-07-01,2026-07-01,17:37,17:37,evening,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding phishing scam that targets my system.",0,129,certain,1,NONE,pending,EVT_ANN_001,REV243
EVT000269_002,NAR000269_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000269_EN_E001,NONE,2026-07-01,2026-07-01,17:37,17:37,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding phishing scam that targets my system.",0,129,certain,2,NONE,pending,EVT_ANN_001,REV243
EVT000270_001,NAR000270_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NAR000270_EN_E001,NONE,NONE,2026-07-17,2026-07-17,21:36,21:36,night,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,"On the date of 2026-07-17, a major civil friction classified under restitution of conjugal rights escalated during a familial meeting at the designated apartment at approximately 21:36 hours.",0,191,certain,1,NONE,pending,EVT_ANN_001,REV515
EVT000270_002,NAR000270_EN,INCIDENT_REPORTED,incident details shared,NAR000270_EN_E001,NONE,NONE,NONE,2026-07-17,2026-07-17,21:36,21:36,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-07-17, a major civil friction classified under restitution of conjugal rights escalated during a familial meeting at the designated apartment at approximately 21:36 hours.",0,191,probable,2,NONE,pending,EVT_ANN_001,REV515
EVT000271_001,NAR000271_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NONE,NONE,NAR000271_EN_E002,today,2024-07-27,16:23,16:23,afternoon,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,"hey guys, my ex just blocked me from seeing the kids / resolving the restitution of conjugal rights at the House around 16:23 today.",0,132,certain,1,NONE,pending,EVT_ANN_001,REV592
EVT000271_002,NAR000271_EN,CONTACT_BLOCKED,access or contact blocked,NONE,NONE,NONE,NAR000271_EN_E002,today,2024-07-27,16:23,16:23,afternoon,exact,contact or access was restricted,Complainant access or contact was blocked,completed,"hey guys, my ex just blocked me from seeing the kids / resolving the restitution of conjugal rights at the House around 16:23 today.",0,132,probable,2,NONE,pending,EVT_ANN_001,REV592
