narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000427_HI,SCN000427,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2025-06-20 को लगभग 13:27 बजे महाराष्ट्र में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2025-06-20 को लगभग 13:27 बजे महाराष्ट्र में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-02,NAR000427_EN,,synthetic_pending_review,,pending_review,validation
NAR000428_HI,SCN000428,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Spousal physical abuse से जुड़ा है। यह 2025-06-22 को लगभग 02:37 बजे कर्नाटक में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Spousal physical abuse से जुड़ा है। यह 2025-06-22 को लगभग 02:37 बजे कर्नाटक में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-06-28,NAR000428_EN,,synthetic_pending_review,,pending_review,train
NAR000429_HI,SCN000429,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Reckless driving confrontation से जुड़ा है। यह 2025-06-22 को लगभग 17:52 बजे पश्चिम बंगाल में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Reckless driving confrontation से जुड़ा है। यह 2025-06-22 को लगभग 17:52 बजे पश्चिम बंगाल में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-06-23,NAR000429_EN,,synthetic_pending_review,,pending_review,validation
NAR000430_HI,SCN000430,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला जमीन पर अतिक्रमण से जुड़ा है। यह 2025-06-27 को लगभग 21:44 बजे तेलंगाना में प्लॉट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला जमीन पर अतिक्रमण से जुड़ा है। यह 2025-06-27 को लगभग 21:44 बजे तेलंगाना में प्लॉट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-12,NAR000430_EN,,synthetic_pending_review,,pending_review,train
NAR000431_HI,SCN000431,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Cheque forgery से जुड़ा है। यह 2025-06-28 को लगभग 21:30 बजे तमिलनाडु में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Cheque forgery से जुड़ा है। यह 2025-06-28 को लगभग 21:30 बजे तमिलनाडु में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-15,NAR000431_EN,,synthetic_pending_review,,pending_review,train
NAR000432_HI,SCN000432,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Phishing scam से जुड़ा है। यह 2025-06-30 को लगभग 21:06 बजे तमिलनाडु में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Phishing scam से जुड़ा है। यह 2025-06-30 को लगभग 21:06 बजे तमिलनाडु में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-18,NAR000432_EN,,synthetic_pending_review,,pending_review,test
NAR000433_HI,SCN000433,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ट्रैफिक सिग्नल उल्लंघन विवाद से जुड़ा है। यह 2025-06-30 को लगभग 08:01 बजे तेलंगाना में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ट्रैफिक सिग्नल उल्लंघन विवाद से जुड़ा है। यह 2025-06-30 को लगभग 08:01 बजे तेलंगाना में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-10,NAR000433_EN,,synthetic_pending_review,,pending_review,test
NAR000434_HI,SCN000434,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Unfair termination से जुड़ा है। यह 2025-07-02 को लगभग 19:25 बजे महाराष्ट्र में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Unfair termination से जुड़ा है। यह 2025-07-02 को लगभग 19:25 बजे महाराष्ट्र में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-28,NAR000434_EN,,synthetic_pending_review,,pending_review,test
NAR000435_HI,SCN000435,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला हथियार दिखाकर लूट से जुड़ा है। यह 2025-07-06 को लगभग 10:54 बजे गुजरात में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला हथियार दिखाकर लूट से जुड़ा है। यह 2025-07-06 को लगभग 10:54 बजे गुजरात में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-09,NAR000435_EN,,synthetic_pending_review,,pending_review,test
NAR000436_HI,SCN000436,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला घरेलू विवाद से जुड़ा है। यह 2025-07-09 को लगभग 16:34 बजे दिल्ली में अपार्टमेंट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला घरेलू विवाद से जुड़ा है। यह 2025-07-09 को लगभग 16:34 बजे दिल्ली में अपार्टमेंट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-30,NAR000436_EN,,synthetic_pending_review,,pending_review,challenge
NAR000437_HI,SCN000437,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला अधिक शुल्क और छिपे हुए शुल्क से जुड़ा है। यह 2025-07-10 को लगभग 16:27 बजे तमिलनाडु में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला अधिक शुल्क और छिपे हुए शुल्क से जुड़ा है। यह 2025-07-10 को लगभग 16:27 बजे तमिलनाडु में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-08-05,NAR000437_EN,,synthetic_pending_review,,pending_review,challenge
NAR000438_HI,SCN000438,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ट्रैफिक सिग्नल उल्लंघन विवाद से जुड़ा है। यह 2025-07-13 को लगभग 22:46 बजे महाराष्ट्र में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ट्रैफिक सिग्नल उल्लंघन विवाद से जुड़ा है। यह 2025-07-13 को लगभग 22:46 बजे महाराष्ट्र में हाईवे पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-24,NAR000438_EN,,synthetic_pending_review,,pending_review,validation
NAR000439_HI,SCN000439,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला विरासत संपत्ति दावा से जुड़ा है। यह 2025-07-14 को लगभग 17:55 बजे गुजरात में प्लॉट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला विरासत संपत्ति दावा से जुड़ा है। यह 2025-07-14 को लगभग 17:55 बजे गुजरात में प्लॉट पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-23,NAR000439_EN,,synthetic_pending_review,,pending_review,train
NAR000440_HI,SCN000440,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला रैनसमवेयर हमला से जुड़ा है। यह 2025-07-16 को लगभग 07:44 बजे महाराष्ट्र में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला रैनसमवेयर हमला से जुड़ा है। यह 2025-07-16 को लगभग 07:44 बजे महाराष्ट्र में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-07-17,NAR000440_EN,,synthetic_pending_review,,pending_review,validation
NAR000441_HI,SCN000441,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला वाहन चोरी से जुड़ा है। यह 2025-07-19 को लगभग 11:53 बजे महाराष्ट्र में पार्किंग स्थल पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला वाहन चोरी से जुड़ा है। यह 2025-07-19 को लगभग 11:53 बजे महाराष्ट्र में पार्किंग स्थल पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-08-10,NAR000441_EN,,synthetic_pending_review,,pending_review,test
NAR000442_HI,SCN000442,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन उत्पीड़न और धमकी से जुड़ा है। यह 2025-07-21 को लगभग 15:24 बजे तमिलनाडु में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन उत्पीड़न और धमकी से जुड़ा है। यह 2025-07-21 को लगभग 15:24 बजे तमिलनाडु में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-08-01,NAR000442_EN,,synthetic_pending_review,,pending_review,test
NAR000443_HI,SCN000443,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला साइबर पीछा करना से जुड़ा है। यह 2025-07-22 को लगभग 01:29 बजे महाराष्ट्र में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला साइबर पीछा करना से जुड़ा है। यह 2025-07-22 को लगभग 01:29 बजे महाराष्ट्र में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-08-18,NAR000443_EN,,synthetic_pending_review,,pending_review,train
NAR000444_HI,SCN000444,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला झूठे विज्ञापन और गलत प्रस्तुति से जुड़ा है। यह 2025-07-25 को लगभग 18:17 बजे दिल्ली में शोरूम पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला झूठे विज्ञापन और गलत प्रस्तुति से जुड़ा है। यह 2025-07-25 को लगभग 18:17 बजे दिल्ली में शोरूम पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2025-08-01,NAR000444_EN,,synthetic_pending_review,,pending_review,train
