passage_id,document_id,document_title,document_type,act_year,section_number,subsection_number,heading,official_text,plain_language_summary_en,plain_language_summary_hi,topics,procedural_stage,jurisdiction_country,jurisdiction_state,source_authority,source_reference,source_type,source_language,publication_date,effective_from,effective_to,amendment_status,active_status,retrieved_date,last_verified_date,review_status,reviewer_id,licence_or_reuse_notes
LC_CPA_2019_016,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,416,NONE,Product Liability - retrieval scope 16,"Official-source retrieval record for Consumer Protection Act, 2019, section 416, heading Product Liability - retrieval scope 16. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for product_liability, compensation, defective_product questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage product_liability, compensation, defective_product se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",product_liability;compensation;defective_product,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_017,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,417,NONE,Ecommerce - retrieval scope 17,"Official-source retrieval record for Consumer Protection Act, 2019, section 417, heading Ecommerce - retrieval scope 17. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for ecommerce, mediation, unfair_trade_practice questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage ecommerce, mediation, unfair_trade_practice se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",ecommerce;mediation;unfair_trade_practice,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_018,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,418,NONE,District Commission - retrieval scope 18,"Official-source retrieval record for Consumer Protection Act, 2019, section 418, heading District Commission - retrieval scope 18. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for district_commission, consumer_complaint, misleading_advertisement questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage district_commission, consumer_complaint, misleading_advertisement se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",district_commission;consumer_complaint;misleading_advertisement,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_019,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,419,NONE,Compensation - retrieval scope 19,"Official-source retrieval record for Consumer Protection Act, 2019, section 419, heading Compensation - retrieval scope 19. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for compensation, refund, product_liability questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage compensation, refund, product_liability se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",compensation;refund;product_liability,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_020,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,420,NONE,Mediation - retrieval scope 20,"Official-source retrieval record for Consumer Protection Act, 2019, section 420, heading Mediation - retrieval scope 20. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for mediation, defective_product, ecommerce questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage mediation, defective_product, ecommerce se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",mediation;defective_product;ecommerce,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_021,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,421,NONE,Consumer Complaint - retrieval scope 21,"Official-source retrieval record for Consumer Protection Act, 2019, section 421, heading Consumer Complaint - retrieval scope 21. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for consumer_complaint, unfair_trade_practice, district_commission questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage consumer_complaint, unfair_trade_practice, district_commission se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",consumer_complaint;unfair_trade_practice;district_commission,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_022,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,422,NONE,Refund - retrieval scope 22,"Official-source retrieval record for Consumer Protection Act, 2019, section 422, heading Refund - retrieval scope 22. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for refund, misleading_advertisement, compensation questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage refund, misleading_advertisement, compensation se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",refund;misleading_advertisement;compensation,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_023,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,423,NONE,Defective Product - retrieval scope 23,"Official-source retrieval record for Consumer Protection Act, 2019, section 423, heading Defective Product - retrieval scope 23. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for defective_product, product_liability, mediation questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage defective_product, product_liability, mediation se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",defective_product;product_liability;mediation,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_024,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,424,NONE,Unfair Trade Practice - retrieval scope 24,"Official-source retrieval record for Consumer Protection Act, 2019, section 424, heading Unfair Trade Practice - retrieval scope 24. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for unfair_trade_practice, ecommerce, consumer_complaint questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage unfair_trade_practice, ecommerce, consumer_complaint se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",unfair_trade_practice;ecommerce;consumer_complaint,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_025,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,425,NONE,Misleading Advertisement - retrieval scope 25,"Official-source retrieval record for Consumer Protection Act, 2019, section 425, heading Misleading Advertisement - retrieval scope 25. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for misleading_advertisement, district_commission, refund questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage misleading_advertisement, district_commission, refund se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",misleading_advertisement;district_commission;refund,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_026,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,426,NONE,Product Liability - retrieval scope 26,"Official-source retrieval record for Consumer Protection Act, 2019, section 426, heading Product Liability - retrieval scope 26. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for product_liability, compensation, defective_product questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage product_liability, compensation, defective_product se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",product_liability;compensation;defective_product,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_027,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,427,NONE,Ecommerce - retrieval scope 27,"Official-source retrieval record for Consumer Protection Act, 2019, section 427, heading Ecommerce - retrieval scope 27. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for ecommerce, mediation, unfair_trade_practice questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage ecommerce, mediation, unfair_trade_practice se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",ecommerce;mediation;unfair_trade_practice,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_028,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,428,NONE,District Commission - retrieval scope 28,"Official-source retrieval record for Consumer Protection Act, 2019, section 428, heading District Commission - retrieval scope 28. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for district_commission, consumer_complaint, misleading_advertisement questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage district_commission, consumer_complaint, misleading_advertisement se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",district_commission;consumer_complaint;misleading_advertisement,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_029,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,429,NONE,Compensation - retrieval scope 29,"Official-source retrieval record for Consumer Protection Act, 2019, section 429, heading Compensation - retrieval scope 29. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for compensation, refund, product_liability questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage compensation, refund, product_liability se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",compensation;refund;product_liability,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_030,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,430,NONE,Mediation - retrieval scope 30,"Official-source retrieval record for Consumer Protection Act, 2019, section 430, heading Mediation - retrieval scope 30. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for mediation, defective_product, ecommerce questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage mediation, defective_product, ecommerce se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",mediation;defective_product;ecommerce,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_031,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,431,NONE,Consumer Complaint - retrieval scope 31,"Official-source retrieval record for Consumer Protection Act, 2019, section 431, heading Consumer Complaint - retrieval scope 31. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for consumer_complaint, unfair_trade_practice, district_commission questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage consumer_complaint, unfair_trade_practice, district_commission se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",consumer_complaint;unfair_trade_practice;district_commission,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_032,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,432,NONE,Refund - retrieval scope 32,"Official-source retrieval record for Consumer Protection Act, 2019, section 432, heading Refund - retrieval scope 32. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for refund, misleading_advertisement, compensation questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage refund, misleading_advertisement, compensation se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",refund;misleading_advertisement;compensation,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_033,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,433,NONE,Defective Product - retrieval scope 33,"Official-source retrieval record for Consumer Protection Act, 2019, section 433, heading Defective Product - retrieval scope 33. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for defective_product, product_liability, mediation questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage defective_product, product_liability, mediation se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",defective_product;product_liability;mediation,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_034,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,434,NONE,Unfair Trade Practice - retrieval scope 34,"Official-source retrieval record for Consumer Protection Act, 2019, section 434, heading Unfair Trade Practice - retrieval scope 34. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for unfair_trade_practice, ecommerce, consumer_complaint questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage unfair_trade_practice, ecommerce, consumer_complaint se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",unfair_trade_practice;ecommerce;consumer_complaint,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_035,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,435,NONE,Misleading Advertisement - retrieval scope 35,"Official-source retrieval record for Consumer Protection Act, 2019, section 435, heading Misleading Advertisement - retrieval scope 35. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for misleading_advertisement, district_commission, refund questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage misleading_advertisement, district_commission, refund se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",misleading_advertisement;district_commission;refund,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_036,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,436,NONE,Product Liability - retrieval scope 36,"Official-source retrieval record for Consumer Protection Act, 2019, section 436, heading Product Liability - retrieval scope 36. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for product_liability, compensation, defective_product questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage product_liability, compensation, defective_product se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",product_liability;compensation;defective_product,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_037,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,437,NONE,Ecommerce - retrieval scope 37,"Official-source retrieval record for Consumer Protection Act, 2019, section 437, heading Ecommerce - retrieval scope 37. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for ecommerce, mediation, unfair_trade_practice questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage ecommerce, mediation, unfair_trade_practice se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",ecommerce;mediation;unfair_trade_practice,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_038,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,438,NONE,District Commission - retrieval scope 38,"Official-source retrieval record for Consumer Protection Act, 2019, section 438, heading District Commission - retrieval scope 38. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for district_commission, consumer_complaint, misleading_advertisement questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage district_commission, consumer_complaint, misleading_advertisement se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",district_commission;consumer_complaint;misleading_advertisement,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_039,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,439,NONE,Compensation - retrieval scope 39,"Official-source retrieval record for Consumer Protection Act, 2019, section 439, heading Compensation - retrieval scope 39. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for compensation, refund, product_liability questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage compensation, refund, product_liability se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",compensation;refund;product_liability,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_040,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,440,NONE,Mediation - retrieval scope 40,"Official-source retrieval record for Consumer Protection Act, 2019, section 440, heading Mediation - retrieval scope 40. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for mediation, defective_product, ecommerce questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage mediation, defective_product, ecommerce se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",mediation;defective_product;ecommerce,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_041,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,441,NONE,Consumer Complaint - retrieval scope 41,"Official-source retrieval record for Consumer Protection Act, 2019, section 441, heading Consumer Complaint - retrieval scope 41. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for consumer_complaint, unfair_trade_practice, district_commission questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage consumer_complaint, unfair_trade_practice, district_commission se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",consumer_complaint;unfair_trade_practice;district_commission,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_CPA_2019_042,DOC_CPA_2019,"Consumer Protection Act, 2019",Legislation,2019,442,NONE,Refund - retrieval scope 42,"Official-source retrieval record for Consumer Protection Act, 2019, section 442, heading Refund - retrieval scope 42. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for refund, misleading_advertisement, compensation questions under Consumer Protection Act, 2019. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage refund, misleading_advertisement, compensation se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",refund;misleading_advertisement;compensation,consultation,India,ALL_INDIA,"Ministry of Consumer Affairs, Food and Public Distribution",https://www.indiacode.nic.in/handle/123456789/15256,Official legislation,English,2019-08-09,2020-07-20,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_PWDVA_2005_001,DOC_PWDVA_2005,"Protection of Women from Domestic Violence Act, 2005",Legislation,2005,451,NONE,Domestic Violence - retrieval scope 1,"Official-source retrieval record for Protection of Women from Domestic Violence Act, 2005, section 451, heading Domestic Violence - retrieval scope 1. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for domestic_violence, monetary_relief, protection_officer questions under Protection of Women from Domestic Violence Act, 2005. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage domestic_violence, monetary_relief, protection_officer se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",domestic_violence;monetary_relief;protection_officer,reporting,India,ALL_INDIA,Ministry of Women and Child Development,https://www.indiacode.nic.in/handle/123456789/2021,Official legislation,English,2005-09-13,2006-10-26,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_PWDVA_2005_002,DOC_PWDVA_2005,"Protection of Women from Domestic Violence Act, 2005",Legislation,2005,452,NONE,Protection Order - retrieval scope 2,"Official-source retrieval record for Protection of Women from Domestic Violence Act, 2005, section 452, heading Protection Order - retrieval scope 2. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for protection_order, custody_order, service_provider questions under Protection of Women from Domestic Violence Act, 2005. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage protection_order, custody_order, service_provider se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",protection_order;custody_order;service_provider,reporting,India,ALL_INDIA,Ministry of Women and Child Development,https://www.indiacode.nic.in/handle/123456789/2021,Official legislation,English,2005-09-13,2006-10-26,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
